time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
5049953591,494381908,459871218,34223210,41800,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5045291430,492452330,457329078,34804011,41521,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5088995854,487744663,452259330,35151212,42200,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5427492895,496463846,458008663,37994622,45760,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5083414124,504379986,464420877,39560627,44840,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5079730021,487730674,453606870,33763604,42641,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
5110059126,509100586,469497800,39094183,41280,0,1,TimeZones.jl,1,16,1.12.0-DEV.153
3130371040,849879349,529135814,320684495,137240,0,5,append.jl,1,1,1.12.0-DEV.153
3135748916,844793439,523405308,321332170,141321,0,5,append.jl,1,1,1.12.0-DEV.153
3113748213,838575090,520273652,318243958,136920,0,5,append.jl,1,1,1.12.0-DEV.153
3129992210,846518914,525248828,321192005,154681,0,5,append.jl,1,1,1.12.0-DEV.153
3130284789,849697642,528978559,320655203,147680,0,5,append.jl,1,1,1.12.0-DEV.153
3143370014,852925970,530498521,322368529,142480,0,5,append.jl,1,1,1.12.0-DEV.153
3135448365,847784583,525946181,321777202,142040,0,5,append.jl,1,1,1.12.0-DEV.153
3147210466,853690479,530494434,323136084,160680,0,5,append.jl,1,1,1.12.0-DEV.153
3139932380,850347061,527216816,323072165,139000,0,5,append.jl,1,1,1.12.0-DEV.153
3135986946,848714528,528094537,320558471,135842,0,5,append.jl,1,1,1.12.0-DEV.153
3131790351,850437334,527211332,323167802,133640,0,5,append.jl,1,1,1.12.0-DEV.153
3162643122,863015531,538482128,324458763,147641,0,5,append.jl,1,1,1.12.0-DEV.153
3132035474,849594795,528504687,321032028,138441,0,5,append.jl,1,1,1.12.0-DEV.153
3145013822,850915834,529204486,321653988,138640,0,5,append.jl,1,1,1.12.0-DEV.153
3112997450,842554040,522590382,319906698,139120,0,5,append.jl,1,1,1.12.0-DEV.153
3128515927,845269567,524740708,320470179,138642,0,5,append.jl,1,1,1.12.0-DEV.153
3125230138,846595608,525523908,321014820,146601,0,5,append.jl,1,1,1.12.0-DEV.153
3120188343,842861467,523604698,319193249,138441,0,5,append.jl,1,1,1.12.0-DEV.153
3129285159,846214233,526141661,320015372,120560,0,5,append.jl,1,1,1.12.0-DEV.153
3128705980,846648394,525520900,321071373,139440,0,5,append.jl,1,1,1.12.0-DEV.153
3128894765,846009826,525975297,319977289,142600,0,5,append.jl,1,1,1.12.0-DEV.153
3135353731,846083663,524866168,321159534,136160,0,5,append.jl,1,1,1.12.0-DEV.153
3112575636,842480048,522821201,319599527,136800,0,5,append.jl,1,1,1.12.0-DEV.153
3114745508,842670278,523218360,319394878,136081,0,5,append.jl,1,1,1.12.0-DEV.153
3128966664,850151905,528122055,321972010,141880,0,5,append.jl,1,1,1.12.0-DEV.153
2846772819,524762638,284942920,239762238,181560,0,4,append.jl,1,2,1.12.0-DEV.153
