time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
6280703687,3835099179,2471122846,1363609010,13334860,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6064379087,3637411625,2465808763,1171289060,4963944,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6160698404,3592526756,2579987500,1012140453,4554699,0,22,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
5842269049,3450820514,2470708186,979684726,9017328,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6577863073,4071165439,2363138413,1707636305,4209142,0,22,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
5958707032,3576160209,2503397743,1072426785,12117293,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6195024603,3546020545,2459320826,1086342077,14253781,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6022000547,3522188134,2558817212,962957160,22965703,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6478316287,3995362089,2526235995,1468684451,7380114,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6474041987,4142021565,2630797826,1510813655,10976720,0,24,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
5959774540,3490372418,2345203229,1144763707,5198380,0,20,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6113659173,3604903612,2503313098,1101264394,10823319,0,22,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
6006017111,3501383985,2358208777,1142793808,4095819,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
5949406522,3347167033,2385502203,961230427,9213478,0,21,tree_mutable.jl,16,"16,1",1.12.0-DEV.153
