time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
9552350874,1590824626,451439214,1137938715,300020683,0,15,issue-52937.jl,16,16,1.12.0-DEV.153
9485622759,1493198826,485184096,1006457276,262668452,0,17,issue-52937.jl,16,16,1.12.0-DEV.153
9397793062,1527100324,470181022,1055472131,299837604,0,16,issue-52937.jl,16,16,1.12.0-DEV.153
9550038405,1628786026,469216932,1157990324,285438367,0,16,issue-52937.jl,16,16,1.12.0-DEV.153
9066002587,1399057052,415604950,982026008,408452252,0,13,issue-52937.jl,16,16,1.12.0-DEV.153
9154325472,1445803013,452291733,992050734,262008061,0,15,issue-52937.jl,16,16,1.12.0-DEV.153
9468868230,1540962748,487136930,1052224262,267525247,0,17,issue-52937.jl,16,16,1.12.0-DEV.153
9322831964,1555251314,431477450,1122301582,303474869,0,14,issue-52937.jl,16,16,1.12.0-DEV.153
9206314023,1402816309,430973933,970235917,277912595,0,14,issue-52937.jl,16,16,1.12.0-DEV.153
9070874080,1465691251,469370509,994743149,258397010,0,16,issue-52937.jl,16,16,1.12.0-DEV.153
46913979294,39153908770,31236670498,7917112113,526938200,0,4,objarray.jl,16,1,1.12.0-DEV.153
47364783764,39176916798,30946099832,8230724491,492780608,0,3,objarray.jl,16,1,1.12.0-DEV.153
47252069132,39434754577,31842382714,7592258783,383192068,0,4,objarray.jl,16,1,1.12.0-DEV.153
50899606665,43408168086,35329192347,8078876229,532136957,0,3,objarray.jl,16,1,1.12.0-DEV.153
48309312443,40096183700,31654772129,8441312405,440196314,0,3,objarray.jl,16,1,1.12.0-DEV.153
45725667977,37579233941,30813184368,6765953237,499093245,0,3,objarray.jl,16,1,1.12.0-DEV.153
46860439857,38924971476,30818888109,8105948548,604686948,0,4,objarray.jl,16,1,1.12.0-DEV.153
44224523328,35750598233,28867922072,6882578507,682118972,0,4,objarray.jl,16,1,1.12.0-DEV.153
50321762039,41988310000,33436226323,8551957838,483391174,0,4,objarray.jl,16,1,1.12.0-DEV.153
47174246342,39046372775,31680995133,7365247146,594726769,0,5,objarray.jl,16,1,1.12.0-DEV.153
50698601915,42270769339,33592410305,8678232294,621463957,0,4,objarray.jl,16,1,1.12.0-DEV.153
48538586514,40488858109,32059316662,8429441519,340438847,0,3,objarray.jl,16,1,1.12.0-DEV.153
47968017183,40536169944,33014214626,7521859805,421520521,0,3,objarray.jl,16,1,1.12.0-DEV.153
46931099669,38895232552,31389105314,7506028734,515808076,0,4,objarray.jl,16,1,1.12.0-DEV.153
49281914705,41600753511,33574121694,8026531949,458365677,0,3,objarray.jl,16,1,1.12.0-DEV.153
49095094632,40649788614,32168492439,8481165885,706664043,0,4,objarray.jl,16,1,1.12.0-DEV.153
49750467769,41147033789,32498481966,8648424377,587846668,0,4,objarray.jl,16,1,1.12.0-DEV.153
45744236266,37649430995,30349547851,7299783824,487380683,0,4,objarray.jl,16,1,1.12.0-DEV.153
49714928959,41242724609,32773853934,8468739766,697524799,0,4,objarray.jl,16,1,1.12.0-DEV.153
47585748449,39954763700,32212176965,7742519942,268281353,0,3,objarray.jl,16,1,1.12.0-DEV.153
50500089814,42045814408,33443321186,8602365729,564070416,0,4,objarray.jl,16,1,1.12.0-DEV.153
49794187298,42154323030,34092808773,8061413382,465998416,0,3,objarray.jl,16,1,1.12.0-DEV.153
43841990910,35647259431,28785206000,6861953568,408971743,0,4,objarray.jl,16,1,1.12.0-DEV.153
48221482579,40081577571,31636277221,8445200022,457448806,0,3,objarray.jl,16,1,1.12.0-DEV.153
45823549473,38262090477,31141718408,7120273507,470676568,0,3,objarray.jl,16,1,1.12.0-DEV.153
31597353879,23735950504,18760288983,4975563575,502550851,0,4,objarray.jl,16,2,1.12.0-DEV.153
29929129345,22285160486,17312301495,4972722595,520088665,0,4,objarray.jl,16,2,1.12.0-DEV.153
31144615417,23307427430,18463282972,4844043277,500176229,0,4,objarray.jl,16,2,1.12.0-DEV.153
32254501081,24674965737,19516341894,5158496257,702219979,0,4,objarray.jl,16,2,1.12.0-DEV.153
29073033602,20899229060,16522878470,4376248971,465007985,0,4,objarray.jl,16,2,1.12.0-DEV.153
31885295348,23829539946,18866165581,4963244019,715712132,0,5,objarray.jl,16,2,1.12.0-DEV.153
30098361428,22464640027,17394614624,5069898536,479752306,0,4,objarray.jl,16,2,1.12.0-DEV.153
29098763653,21554361759,16715198480,4839029683,437664661,0,4,objarray.jl,16,2,1.12.0-DEV.153
28946208651,20746751533,16380290555,4366360573,435525999,0,4,objarray.jl,16,2,1.12.0-DEV.153
31761986759,24342667284,19220404437,5122135329,583334967,0,4,objarray.jl,16,2,1.12.0-DEV.153
30850474374,23605626918,18622914641,4982573766,560347832,0,4,objarray.jl,16,2,1.12.0-DEV.153
29821825003,22106519513,17379049163,4727371389,381727870,0,4,objarray.jl,16,2,1.12.0-DEV.153
30972651843,23234281374,18371738089,4862440534,401117577,0,4,objarray.jl,16,2,1.12.0-DEV.153
29125636157,21599036882,16982393860,4616518801,610426200,0,4,objarray.jl,16,2,1.12.0-DEV.153
30831011045,23743840312,18730189648,5013549434,280509793,0,3,objarray.jl,16,2,1.12.0-DEV.153
29449391346,21437210329,17014205828,4422905640,395620420,0,4,objarray.jl,16,2,1.12.0-DEV.153
30730475231,22825792528,17749594744,5076072019,609166408,0,4,objarray.jl,16,2,1.12.0-DEV.153
29116866234,21499560624,16627567159,4871870503,509148247,0,4,objarray.jl,16,2,1.12.0-DEV.153
31030220147,23186368691,18344702642,4841565780,523690673,0,4,objarray.jl,16,2,1.12.0-DEV.153
29838649751,21672021007,17149310573,4522610674,574156514,0,4,objarray.jl,16,2,1.12.0-DEV.153
30784972200,23104307124,18345690156,4758525606,318631636,0,4,objarray.jl,16,2,1.12.0-DEV.153
30340326746,22524846729,17841586842,4683162821,357626558,0,4,objarray.jl,16,2,1.12.0-DEV.153
27848658833,19613606974,15684377079,3929132177,466287532,0,3,objarray.jl,16,2,1.12.0-DEV.153
30997914860,23193867374,18048364476,5145369628,612324109,0,4,objarray.jl,16,2,1.12.0-DEV.153
29469813242,21910583465,16988264816,4922184464,518090004,0,4,objarray.jl,16,2,1.12.0-DEV.153
21045783522,13246401499,10157338602,3088935600,590647964,0,5,objarray.jl,16,4,1.12.0-DEV.153
20422479639,12354125490,9563343251,2790653206,519521895,0,5,objarray.jl,16,4,1.12.0-DEV.153
19423586407,11226985833,8648326469,2578558912,359492909,0,4,objarray.jl,16,4,1.12.0-DEV.153
21673568614,13803069404,10703963127,3098974386,611671067,0,4,objarray.jl,16,4,1.12.0-DEV.153
21991969312,13657609257,10494554554,3162950306,465308974,0,4,objarray.jl,16,4,1.12.0-DEV.153
22269142472,13778602985,10616056680,3162427061,621976135,0,5,objarray.jl,16,4,1.12.0-DEV.153
19963652817,11677597017,9104566869,2572904016,540753716,0,4,objarray.jl,16,4,1.12.0-DEV.153
21189761365,13527130925,10463423092,3063605953,305821541,0,4,objarray.jl,16,4,1.12.0-DEV.153
20321021787,12075118219,9345098110,2729894453,533376916,0,5,objarray.jl,16,4,1.12.0-DEV.153
20538475397,12421328845,9619432150,2801780549,631850083,0,4,objarray.jl,16,4,1.12.0-DEV.153
20767092328,12678052203,9819225685,2858701737,565154035,0,5,objarray.jl,16,4,1.12.0-DEV.153
19698592760,11279233992,8644779278,2634353949,580729082,0,4,objarray.jl,16,4,1.12.0-DEV.153
20677407613,12863308145,9943520679,2919647109,533761406,0,4,objarray.jl,16,4,1.12.0-DEV.153
20514965317,12683783810,9791513591,2892171186,407666765,0,4,objarray.jl,16,4,1.12.0-DEV.153
20042207317,11698233652,9126870438,2571222860,557596777,0,4,objarray.jl,16,4,1.12.0-DEV.153
21505263456,13662067737,10473580837,3188365123,501561561,0,5,objarray.jl,16,4,1.12.0-DEV.153
20052874234,12217911602,9401967670,2815840010,195250699,0,4,objarray.jl,16,4,1.12.0-DEV.153
20107360570,12421473472,9588835907,2832541898,215325779,0,4,objarray.jl,16,4,1.12.0-DEV.153
20524080795,12524534484,9631276685,2893135752,396285247,0,5,objarray.jl,16,4,1.12.0-DEV.153
21287624138,13482855552,10040151006,3442579832,550041479,0,4,objarray.jl,16,4,1.12.0-DEV.153
20645194760,12435920943,9565565995,2870218146,749353009,0,5,objarray.jl,16,4,1.12.0-DEV.153
20528289438,12516104698,9626559585,2889441312,543251810,0,4,objarray.jl,16,4,1.12.0-DEV.153
20525578639,12188897991,9448502267,2740279260,587295099,0,5,objarray.jl,16,4,1.12.0-DEV.153
21981802255,13930746470,10632900849,3297708762,472016722,0,5,objarray.jl,16,4,1.12.0-DEV.153
19477962026,11245451438,8721319250,2524029957,248225750,0,3,objarray.jl,16,4,1.12.0-DEV.153
15864532733,8637916983,5821458848,2816340341,358276629,0,4,objarray.jl,16,8,1.12.0-DEV.153
16202099481,8483915355,5823537954,2660251294,488962099,0,4,objarray.jl,16,8,1.12.0-DEV.153
15909015186,8353482685,5741109557,2612168665,410207495,0,4,objarray.jl,16,8,1.12.0-DEV.153
16230515187,8218387580,6107839148,2110428377,626332692,0,5,objarray.jl,16,8,1.12.0-DEV.153
